timestamp,sequence,digit_moves,indicators
2025-01-26 06:18:13.759,8,Up,NEUTRAL
2025-01-26 06:18:14.759,6,Down,NEUTRAL
2025-01-26 06:18:15.759,7,Up,NEUTRAL
2025-01-26 06:18:16.759,8,Up,NEUTRAL
2025-01-26 06:18:17.759,9,Down,NEUTRAL
2025-01-26 06:18:18.759,5,Up,NEUTRAL
2025-01-26 06:18:19.759,4,Up,NEUTRAL
2025-01-26 06:18:20.759,9,Down,NEUTRAL
2025-01-26 06:18:21.759,2,Up,NEUTRAL
2025-01-26 06:18:22.759,2,Down,NEUTRAL
2025-01-26 06:18:23.759,9,Up,NEUTRAL
2025-01-26 06:18:24.759,4,Down,NEUTRAL
2025-01-26 06:18:25.759,3,Down,NEUTRAL
2025-01-26 06:18:26.759,4,Up,NEUTRAL
2025-01-26 06:18:27.759,4,Down,NEUTRAL
2025-01-26 06:18:21.199,6,Down,NEUTRAL
2025-01-26 06:18:22.199,7,Up,NEUTRAL
2025-01-26 06:18:23.199,8,Up,NEUTRAL
2025-01-26 06:18:24.199,9,Down,NEUTRAL
2025-01-26 06:18:25.199,5,Up,NEUTRAL
2025-01-26 06:18:26.199,4,Up,NEUTRAL
2025-01-26 06:18:27.199,9,Down,NEUTRAL
2025-01-26 06:18:28.199,2,Up,NEUTRAL
2025-01-26 06:18:29.199,2,Down,NEUTRAL
2025-01-26 06:18:30.199,9,Up,NEUTRAL
2025-01-26 06:18:31.199,4,Down,NEUTRAL
2025-01-26 06:18:32.199,3,Down,NEUTRAL
2025-01-26 06:18:33.199,4,Up,NEUTRAL
2025-01-26 06:18:34.199,4,Down,NEUTRAL
2025-01-26 06:18:35.199,1,Up,NEUTRAL
2025-01-26 06:18:36.199,8,Down,NEUTRAL
2025-01-26 06:18:37.199,0,Up,NEUTRAL
2025-01-26 06:18:38.199,7,Up,NEUTRAL
2025-01-26 06:18:39.199,4,Down,NEUTRAL
2025-01-26 06:18:40.199,3,Down,NEUTRAL
2025-01-26 06:18:33.671,9,Down,NEUTRAL
2025-01-26 06:18:34.671,2,Up,NEUTRAL
2025-01-26 06:18:35.671,2,Down,NEUTRAL
2025-01-26 06:18:36.671,9,Up,NEUTRAL
2025-01-26 06:18:37.671,4,Down,NEUTRAL
2025-01-26 06:18:38.671,3,Down,NEUTRAL
2025-01-26 06:18:39.671,4,Up,NEUTRAL
2025-01-26 06:18:40.671,4,Down,NEUTRAL
2025-01-26 06:18:41.671,1,Up,NEUTRAL
2025-01-26 06:18:42.671,8,Down,NEUTRAL
2025-01-26 06:18:43.671,0,Up,NEUTRAL
2025-01-26 06:18:44.671,7,Up,NEUTRAL
2025-01-26 06:18:45.671,4,Down,NEUTRAL
2025-01-26 06:18:46.671,3,Down,NEUTRAL
2025-01-26 06:18:47.671,4,Down,NEUTRAL
2025-01-26 06:18:48.671,8,Up,NEUTRAL
2025-01-26 06:18:49.671,5,Down,NEUTRAL
2025-01-26 06:18:50.671,1,Up,NEUTRAL
2025-01-26 06:18:51.671,5,Down,NEUTRAL
2025-01-26 06:18:52.671,3,Up,NEUTRAL
2025-01-26 06:18:46.131,4,Up,NEUTRAL
2025-01-26 06:18:47.131,4,Down,NEUTRAL
2025-01-26 06:18:48.131,1,Up,NEUTRAL
2025-01-26 06:18:49.131,8,Down,NEUTRAL
2025-01-26 06:18:50.131,0,Up,NEUTRAL
2025-01-26 06:18:51.131,7,Up,NEUTRAL
2025-01-26 06:18:52.131,4,Down,NEUTRAL
2025-01-26 06:18:53.131,3,Down,NEUTRAL
2025-01-26 06:18:54.131,4,Down,NEUTRAL
2025-01-26 06:18:55.131,8,Up,NEUTRAL
2025-01-26 06:18:56.131,5,Down,NEUTRAL
2025-01-26 06:18:57.131,1,Up,NEUTRAL
2025-01-26 06:18:58.131,5,Down,NEUTRAL
2025-01-26 06:18:59.131,3,Up,NEUTRAL
2025-01-26 06:19:00.131,9,Up,NEUTRAL
2025-01-26 06:19:01.131,5,Down,NEUTRAL
2025-01-26 06:19:02.131,1,Up,NEUTRAL
2025-01-26 06:19:03.131,8,Down,NEUTRAL
2025-01-26 06:19:04.131,2,Up,NEUTRAL
2025-01-26 06:19:05.131,8,Down,NEUTRAL
2025-01-26 06:18:58.634,4,Down,NEUTRAL
2025-01-26 06:18:59.634,4,Down,NEUTRAL
2025-01-26 06:19:00.634,8,Up,NEUTRAL
2025-01-26 06:19:01.634,5,Down,NEUTRAL
2025-01-26 06:19:02.634,1,Up,NEUTRAL
2025-01-26 06:19:03.634,5,Down,NEUTRAL
2025-01-26 06:19:04.634,3,Up,NEUTRAL
2025-01-26 06:19:05.634,9,Up,NEUTRAL
2025-01-26 06:19:06.634,5,Down,NEUTRAL
2025-01-26 06:19:07.634,1,Up,NEUTRAL
2025-01-26 06:19:08.634,8,Down,NEUTRAL
2025-01-26 06:19:09.634,2,Up,NEUTRAL
2025-01-26 06:19:10.634,8,Down,NEUTRAL
2025-01-26 06:19:11.634,5,Down,NEUTRAL
2025-01-26 06:19:12.634,9,Up,NEUTRAL
2025-01-26 06:19:13.634,2,Up,NEUTRAL
2025-01-26 06:19:14.634,8,Up,NEUTRAL
2025-01-26 06:19:15.634,0,Up,NEUTRAL
2025-01-26 06:19:16.634,3,Up,NEUTRAL
2025-01-26 06:19:17.634,9,Down,NEUTRAL
2025-01-26 06:19:11.154,3,Up,NEUTRAL
2025-01-26 06:19:12.154,9,Up,NEUTRAL
2025-01-26 06:19:13.154,5,Down,NEUTRAL
2025-01-26 06:19:14.154,1,Up,NEUTRAL
2025-01-26 06:19:15.154,8,Down,NEUTRAL
2025-01-26 06:19:16.154,2,Up,NEUTRAL
2025-01-26 06:19:17.154,8,Down,NEUTRAL
2025-01-26 06:19:18.154,5,Down,NEUTRAL
2025-01-26 06:19:19.154,9,Up,NEUTRAL
2025-01-26 06:19:20.154,2,Up,NEUTRAL
2025-01-26 06:19:21.154,8,Up,NEUTRAL
2025-01-26 06:19:22.154,0,Up,NEUTRAL
2025-01-26 06:19:23.154,3,Up,NEUTRAL
2025-01-26 06:19:24.154,9,Down,NEUTRAL
2025-01-26 06:19:25.154,1,Up,NEUTRAL
2025-01-26 06:19:26.154,6,Up,NEUTRAL
2025-01-26 06:19:27.154,8,Down,NEUTRAL
2025-01-26 06:19:28.154,0,Down,NEUTRAL
2025-01-26 06:19:29.154,2,Down,NEUTRAL
2025-01-26 06:19:30.154,5,Down,NEUTRAL
2025-01-26 06:19:23.617,8,Down,NEUTRAL
2025-01-26 06:19:24.617,5,Down,GOOD
2025-01-26 06:19:25.617,9,Up,GOOD
2025-01-26 06:19:26.617,2,Up,GOOD
2025-01-26 06:19:27.617,8,Up,GOOD
2025-01-26 06:19:28.617,0,Up,GOOD
2025-01-26 06:19:29.617,3,Up,GOOD
2025-01-26 06:19:30.617,9,Down,GOOD
2025-01-26 06:19:31.617,1,Up,GOOD
2025-01-26 06:19:32.617,6,Up,GOOD
2025-01-26 06:19:33.617,8,Down,GOOD
2025-01-26 06:19:34.617,0,Down,GOOD
2025-01-26 06:19:35.617,2,Down,GOOD
2025-01-26 06:19:36.617,5,Down,GOOD
2025-01-26 06:19:37.617,8,Up,GOOD
2025-01-26 06:19:38.617,8,Down,GOOD
2025-01-26 06:19:39.617,7,Up,GOOD
2025-01-26 06:19:40.617,2,Down,GOOD
2025-01-26 06:19:41.617,6,Up,GOOD
2025-01-26 06:19:42.617,7,Down,GOOD
2025-01-26 06:19:36.113,3,Up,GOOD
2025-01-26 06:19:37.113,9,Down,GOOD
2025-01-26 06:19:38.113,1,Up,GOOD
2025-01-26 06:19:39.113,6,Up,GOOD
2025-01-26 06:19:40.113,8,Down,GOOD
2025-01-26 06:19:41.113,0,Down,GOOD
2025-01-26 06:19:42.113,2,Down,GOOD
2025-01-26 06:19:43.113,5,Down,GOOD
2025-01-26 06:19:44.113,8,Up,GOOD
2025-01-26 06:19:45.113,8,Down,GOOD
2025-01-26 06:19:46.113,7,Up,GOOD
2025-01-26 06:19:47.113,2,Down,GOOD
2025-01-26 06:19:48.113,6,Up,GOOD
2025-01-26 06:19:49.113,7,Down,GOOD
2025-01-26 06:19:50.113,3,Down,GOOD
2025-01-26 06:19:51.113,0,Down,GOOD
2025-01-26 06:19:52.113,6,Down,GOOD
2025-01-26 06:19:53.113,6,Down,GOOD
2025-01-26 06:19:54.113,5,Down,GOOD
2025-01-26 06:19:55.113,2,Down,GOOD
2025-01-26 06:19:48.609,2,Down,GOOD
2025-01-26 06:19:49.609,5,Down,NEUTRAL
2025-01-26 06:19:50.609,8,Up,NEUTRAL
2025-01-26 06:19:51.609,7,Up,NEUTRAL
2025-01-26 06:19:52.609,2,Down,NEUTRAL
2025-01-26 06:19:53.609,6,Up,NEUTRAL
2025-01-26 06:19:54.609,7,Down,NEUTRAL
2025-01-26 06:19:55.609,3,Down,NEUTRAL
2025-01-26 06:19:56.609,0,Down,NEUTRAL
2025-01-26 06:19:57.609,6,Down,NEUTRAL
2025-01-26 06:19:58.609,6,Down,NEUTRAL
2025-01-26 06:19:59.609,5,Down,NEUTRAL
2025-01-26 06:20:00.609,2,Down,NEUTRAL
2025-01-26 06:20:01.609,6,Down,NEUTRAL
2025-01-26 06:20:02.609,9,Down,NEUTRAL
2025-01-26 06:20:03.609,5,Down,NEUTRAL
2025-01-26 06:20:04.609,7,Up,NEUTRAL
2025-01-26 06:20:05.609,0,Up,NEUTRAL
2025-01-26 06:20:06.609,8,Up,NEUTRAL
2025-01-26 06:20:07.609,9,Up,NEUTRAL
2025-01-26 06:20:01.144,7,Down,NEUTRAL
2025-01-26 06:20:02.144,3,Down,NEUTRAL
2025-01-26 06:20:03.144,0,Down,NEUTRAL
2025-01-26 06:20:04.144,6,Down,NEUTRAL
2025-01-26 06:20:05.144,6,Down,NEUTRAL
2025-01-26 06:20:06.144,5,Down,NEUTRAL
2025-01-26 06:20:07.144,2,Down,NEUTRAL
2025-01-26 06:20:08.144,6,Down,NEUTRAL
2025-01-26 06:20:09.144,9,Down,NEUTRAL
2025-01-26 06:20:10.144,5,Down,NEUTRAL
2025-01-26 06:20:11.144,7,Up,NEUTRAL
2025-01-26 06:20:12.144,0,Up,NEUTRAL
2025-01-26 06:20:13.144,8,Up,NEUTRAL
2025-01-26 06:20:14.144,9,Up,NEUTRAL
2025-01-26 06:20:15.144,2,Up,NEUTRAL
2025-01-26 06:20:16.144,6,Up,NEUTRAL
2025-01-26 06:20:17.144,4,Down,NEUTRAL
2025-01-26 06:20:18.144,2,Up,NEUTRAL
2025-01-26 06:20:19.144,9,Down,NEUTRAL
2025-01-26 06:20:20.144,4,Up,NEUTRAL
2025-01-26 06:20:13.619,2,Down,NEUTRAL
2025-01-26 06:20:14.619,6,Down,NEUTRAL
2025-01-26 06:20:15.619,9,Down,NEUTRAL
2025-01-26 06:20:16.619,5,Down,NEUTRAL
2025-01-26 06:20:17.619,7,Up,NEUTRAL
2025-01-26 06:20:18.619,0,Up,NEUTRAL
2025-01-26 06:20:19.619,8,Up,NEUTRAL
2025-01-26 06:20:20.619,9,Up,NEUTRAL
2025-01-26 06:20:21.619,2,Up,NEUTRAL
2025-01-26 06:20:22.619,6,Up,NEUTRAL
2025-01-26 06:20:23.619,4,Down,NEUTRAL
2025-01-26 06:20:24.619,2,Up,NEUTRAL
2025-01-26 06:20:25.619,9,Down,NEUTRAL
2025-01-26 06:20:26.619,4,Up,NEUTRAL
2025-01-26 06:20:27.619,2,Up,NEUTRAL
2025-01-26 06:20:28.619,6,Down,NEUTRAL
2025-01-26 06:20:29.619,5,Down,NEUTRAL
2025-01-26 06:20:30.619,1,Up,NEUTRAL
2025-01-26 06:20:31.619,9,Up,NEUTRAL
2025-01-26 06:20:32.619,7,Up,NEUTRAL
2025-01-26 06:20:26.068,8,Up,NEUTRAL
2025-01-26 06:20:27.068,9,Up,NEUTRAL
2025-01-26 06:20:28.068,2,Up,NEUTRAL
2025-01-26 06:20:29.068,6,Up,NEUTRAL
2025-01-26 06:20:30.068,4,Down,NEUTRAL
2025-01-26 06:20:31.068,2,Up,NEUTRAL
2025-01-26 06:20:32.068,9,Down,NEUTRAL
2025-01-26 06:20:33.068,4,Up,NEUTRAL
2025-01-26 06:20:34.068,2,Up,NEUTRAL
2025-01-26 06:20:35.068,6,Down,NEUTRAL
2025-01-26 06:20:36.068,5,Down,NEUTRAL
2025-01-26 06:20:37.068,1,Up,NEUTRAL
2025-01-26 06:20:38.068,9,Up,NEUTRAL
2025-01-26 06:20:39.068,7,Up,NEUTRAL
2025-01-26 06:20:40.068,3,Down,NEUTRAL
2025-01-26 06:20:41.068,5,Down,NEUTRAL
2025-01-26 06:20:42.068,8,Down,NEUTRAL
2025-01-26 06:20:43.068,5,Down,NEUTRAL
2025-01-26 06:20:44.068,0,Up,NEUTRAL
2025-01-26 06:20:45.068,5,Up,NEUTRAL
2025-01-26 06:20:38.521,9,Down,NEUTRAL
2025-01-26 06:20:39.521,4,Up,NEUTRAL
2025-01-26 06:20:40.521,2,Up,NEUTRAL
2025-01-26 06:20:41.521,6,Down,NEUTRAL
2025-01-26 06:20:42.521,5,Down,NEUTRAL
2025-01-26 06:20:43.521,1,Up,NEUTRAL
2025-01-26 06:20:44.521,9,Up,NEUTRAL
2025-01-26 06:20:45.521,7,Up,NEUTRAL
2025-01-26 06:20:46.521,3,Down,NEUTRAL
2025-01-26 06:20:47.521,5,Down,NEUTRAL
2025-01-26 06:20:48.521,8,Down,NEUTRAL
2025-01-26 06:20:49.521,0,Up,NEUTRAL
2025-01-26 06:20:50.521,5,Up,NEUTRAL
2025-01-26 06:20:51.521,6,Up,NEUTRAL
2025-01-26 06:20:52.521,4,Up,NEUTRAL
2025-01-26 06:20:53.521,8,Down,NEUTRAL
2025-01-26 06:20:54.521,6,Down,NEUTRAL
2025-01-26 06:20:55.521,5,Up,NEUTRAL
2025-01-26 06:20:56.521,1,Down,NEUTRAL
2025-01-26 06:20:57.521,4,Down,NEUTRAL
2025-01-26 06:20:51.037,7,Up,NEUTRAL
2025-01-26 06:20:52.037,3,Down,GOOD
2025-01-26 06:20:53.037,5,Down,GOOD
2025-01-26 06:20:54.037,8,Down,GOOD
2025-01-26 06:20:55.037,5,Down,GOOD
2025-01-26 06:20:56.037,0,Up,GOOD
2025-01-26 06:20:57.037,5,Up,GOOD
2025-01-26 06:20:58.037,6,Up,GOOD
2025-01-26 06:20:59.037,4,Up,GOOD
2025-01-26 06:21:00.037,8,Down,GOOD
2025-01-26 06:21:01.037,6,Down,GOOD
2025-01-26 06:21:02.037,5,Up,GOOD
2025-01-26 06:21:03.037,1,Down,GOOD
2025-01-26 06:21:04.037,4,Down,GOOD
2025-01-26 06:21:05.037,1,Down,GOOD
2025-01-26 06:21:06.037,1,Up,GOOD
2025-01-26 06:21:07.037,7,Up,GOOD
2025-01-26 06:21:08.037,2,Up,GOOD
2025-01-26 06:21:09.037,2,Down,GOOD
2025-01-26 06:21:10.037,7,Down,GOOD
2025-01-26 06:21:03.516,5,Up,GOOD
2025-01-26 06:21:04.516,6,Up,NEUTRAL
2025-01-26 06:21:05.516,4,Up,NEUTRAL
2025-01-26 06:21:06.516,8,Down,NEUTRAL
2025-01-26 06:21:07.516,6,Down,NEUTRAL
2025-01-26 06:21:08.516,5,Up,NEUTRAL
2025-01-26 06:21:09.516,1,Down,NEUTRAL
2025-01-26 06:21:10.516,4,Down,NEUTRAL
2025-01-26 06:21:11.516,1,Down,NEUTRAL
2025-01-26 06:21:12.516,1,Up,NEUTRAL
2025-01-26 06:21:13.516,7,Up,NEUTRAL
2025-01-26 06:21:14.516,2,Up,NEUTRAL
2025-01-26 06:21:15.516,2,Down,NEUTRAL
2025-01-26 06:21:16.516,7,Down,NEUTRAL
2025-01-26 06:21:17.516,9,Up,NEUTRAL
2025-01-26 06:21:18.516,1,Up,NEUTRAL
2025-01-26 06:21:19.516,3,Up,NEUTRAL
2025-01-26 06:21:20.516,7,Down,NEUTRAL
2025-01-26 06:21:21.516,0,Up,NEUTRAL
2025-01-26 06:21:22.516,5,Down,NEUTRAL
2025-01-26 06:21:15.993,1,Down,NEUTRAL
2025-01-26 06:21:16.993,4,Down,NEUTRAL
2025-01-26 06:21:17.993,1,Down,NEUTRAL
2025-01-26 06:21:18.993,1,Up,NEUTRAL
2025-01-26 06:21:19.993,7,Up,NEUTRAL
2025-01-26 06:21:20.993,2,Up,NEUTRAL
2025-01-26 06:21:21.993,2,Down,NEUTRAL
2025-01-26 06:21:22.993,7,Down,NEUTRAL
2025-01-26 06:21:23.993,9,Up,NEUTRAL
2025-01-26 06:21:24.993,1,Up,NEUTRAL
2025-01-26 06:21:25.993,3,Up,NEUTRAL
2025-01-26 06:21:26.993,7,Down,NEUTRAL
2025-01-26 06:21:27.993,0,Up,NEUTRAL
2025-01-26 06:21:28.993,5,Down,NEUTRAL
2025-01-26 06:21:29.993,4,Down,NEUTRAL
2025-01-26 06:21:30.993,8,Up,NEUTRAL
2025-01-26 06:21:31.993,1,Down,NEUTRAL
2025-01-26 06:21:32.993,0,Down,NEUTRAL
2025-01-26 06:21:33.993,6,Down,NEUTRAL
2025-01-26 06:21:34.993,2,Down,NEUTRAL
2025-01-26 06:21:28.458,2,Down,NEUTRAL
2025-01-26 06:21:29.458,7,Down,NEUTRAL
2025-01-26 06:21:30.458,9,Up,NEUTRAL
2025-01-26 06:21:31.458,1,Up,NEUTRAL
2025-01-26 06:21:32.458,3,Up,NEUTRAL
2025-01-26 06:21:33.458,7,Down,NEUTRAL
2025-01-26 06:21:34.458,0,Up,NEUTRAL
2025-01-26 06:21:35.458,5,Down,NEUTRAL
2025-01-26 06:21:36.458,4,Down,NEUTRAL
2025-01-26 06:21:37.458,8,Up,NEUTRAL
2025-01-26 06:21:38.458,1,Down,NEUTRAL
2025-01-26 06:21:39.458,0,Down,NEUTRAL
2025-01-26 06:21:40.458,6,Down,NEUTRAL
2025-01-26 06:21:41.458,2,Down,NEUTRAL
2025-01-26 06:21:42.458,1,Down,NEUTRAL
2025-01-26 06:21:43.458,3,Down,NEUTRAL
2025-01-26 06:21:44.458,9,Up,NEUTRAL
2025-01-26 06:21:45.458,8,Up,NEUTRAL
2025-01-26 06:21:46.458,2,Up,NEUTRAL
2025-01-26 06:21:47.458,5,Up,NEUTRAL
2025-01-26 06:21:40.934,5,Down,NEUTRAL
2025-01-26 06:21:41.934,4,Down,NEUTRAL
2025-01-26 06:21:42.934,8,Up,NEUTRAL
2025-01-26 06:21:43.934,1,Down,NEUTRAL
2025-01-26 06:21:44.934,0,Down,NEUTRAL
2025-01-26 06:21:45.934,6,Down,NEUTRAL
2025-01-26 06:21:46.934,2,Down,NEUTRAL
2025-01-26 06:21:47.934,1,Down,NEUTRAL
2025-01-26 06:21:48.934,3,Down,NEUTRAL
2025-01-26 06:21:49.934,9,Up,NEUTRAL
2025-01-26 06:21:50.934,8,Up,NEUTRAL
2025-01-26 06:21:51.934,2,Up,NEUTRAL
2025-01-26 06:21:52.934,5,Down,NEUTRAL
2025-01-26 06:21:53.934,4,Up,NEUTRAL
2025-01-26 06:21:54.934,5,Up,NEUTRAL
2025-01-26 06:21:55.934,1,Up,NEUTRAL
2025-01-26 06:21:56.934,7,Down,NEUTRAL
2025-01-26 06:21:57.934,4,Down,NEUTRAL
2025-01-26 06:21:58.934,0,Down,NEUTRAL
2025-01-26 06:21:59.934,9,Down,NEUTRAL
2025-01-26 06:21:53.468,2,Down,NEUTRAL
2025-01-26 06:21:54.468,1,Down,NEUTRAL
2025-01-26 06:21:55.468,3,Down,NEUTRAL
2025-01-26 06:21:56.468,9,Up,NEUTRAL
2025-01-26 06:21:57.468,8,Up,NEUTRAL
2025-01-26 06:21:58.468,2,Up,NEUTRAL
2025-01-26 06:21:59.468,5,Down,NEUTRAL
2025-01-26 06:22:00.468,4,Up,NEUTRAL
2025-01-26 06:22:01.468,5,Up,NEUTRAL
2025-01-26 06:22:02.468,1,Up,NEUTRAL
2025-01-26 06:22:03.468,7,Down,NEUTRAL
2025-01-26 06:22:04.468,4,Down,NEUTRAL
2025-01-26 06:22:05.468,0,Down,NEUTRAL
2025-01-26 06:22:06.468,9,Down,NEUTRAL
2025-01-26 06:22:07.468,5,Down,NEUTRAL
2025-01-26 06:22:08.468,0,Up,NEUTRAL
2025-01-26 06:22:09.468,7,Down,NEUTRAL
2025-01-26 06:22:10.468,4,Down,NEUTRAL
2025-01-26 06:22:11.468,7,Up,NEUTRAL
2025-01-26 06:22:12.468,3,Up,NEUTRAL
2025-01-26 06:22:06.005,5,Down,NEUTRAL
2025-01-26 06:22:07.005,4,Up,NEUTRAL
2025-01-26 06:22:08.005,5,Up,NEUTRAL
2025-01-26 06:22:09.005,1,Up,NEUTRAL
2025-01-26 06:22:10.005,7,Down,NEUTRAL
2025-01-26 06:22:11.005,4,Down,NEUTRAL
2025-01-26 06:22:12.005,0,Down,NEUTRAL
2025-01-26 06:22:13.005,9,Down,NEUTRAL
2025-01-26 06:22:14.005,5,Down,NEUTRAL
2025-01-26 06:22:15.005,0,Up,NEUTRAL
2025-01-26 06:22:16.005,7,Down,NEUTRAL
2025-01-26 06:22:17.005,4,Down,NEUTRAL
2025-01-26 06:22:18.005,7,Up,NEUTRAL
2025-01-26 06:22:19.005,3,Up,NEUTRAL
2025-01-26 06:22:20.005,8,Up,NEUTRAL
2025-01-26 06:22:21.005,0,Up,NEUTRAL
2025-01-26 06:22:22.005,3,Down,NEUTRAL
2025-01-26 06:22:23.005,0,Up,NEUTRAL
2025-01-26 06:22:24.005,1,Up,NEUTRAL
2025-01-26 06:22:25.005,1,Up,NEUTRAL
2025-01-26 06:22:18.453,0,Down,NEUTRAL
2025-01-26 06:22:19.453,9,Down,GOOD
2025-01-26 06:22:20.453,5,Down,GOOD
2025-01-26 06:22:21.453,0,Up,GOOD
2025-01-26 06:22:22.453,7,Down,GOOD
2025-01-26 06:22:23.453,4,Down,GOOD
2025-01-26 06:22:24.453,7,Up,GOOD
2025-01-26 06:22:25.453,3,Up,GOOD
2025-01-26 06:22:26.453,8,Up,GOOD
2025-01-26 06:22:27.453,0,Up,GOOD
2025-01-26 06:22:28.453,3,Down,GOOD
2025-01-26 06:22:29.453,0,Up,GOOD
2025-01-26 06:22:30.453,1,Up,GOOD
2025-01-26 06:22:31.453,1,Up,GOOD
2025-01-26 06:22:32.453,3,Up,GOOD
2025-01-26 06:22:33.453,2,Up,GOOD
2025-01-26 06:22:34.453,6,Up,GOOD
2025-01-26 06:22:35.453,2,Up,GOOD
2025-01-26 06:22:36.453,2,Up,GOOD
2025-01-26 06:22:37.453,7,Up,GOOD
2025-01-26 06:22:30.897,3,Up,GOOD
2025-01-26 06:22:31.897,8,Up,NEUTRAL
2025-01-26 06:22:32.897,0,Up,NEUTRAL
2025-01-26 06:22:33.897,3,Down,NEUTRAL
2025-01-26 06:22:34.897,0,Up,NEUTRAL
2025-01-26 06:22:35.897,1,Up,NEUTRAL
2025-01-26 06:22:36.897,1,Up,NEUTRAL
2025-01-26 06:22:37.897,3,Up,NEUTRAL
2025-01-26 06:22:38.897,2,Up,NEUTRAL
2025-01-26 06:22:39.897,6,Up,NEUTRAL
2025-01-26 06:22:40.897,2,Up,NEUTRAL
2025-01-26 06:22:41.897,2,Up,NEUTRAL
2025-01-26 06:22:42.897,7,Up,NEUTRAL
2025-01-26 06:22:43.897,6,Up,NEUTRAL
2025-01-26 06:22:44.897,0,Down,NEUTRAL
2025-01-26 06:22:45.897,1,Down,NEUTRAL
2025-01-26 06:22:46.897,4,Up,NEUTRAL
2025-01-26 06:22:47.897,8,Up,NEUTRAL
2025-01-26 06:22:48.897,0,Down,NEUTRAL
2025-01-26 06:22:49.897,3,Down,NEUTRAL
2025-01-26 06:22:43.363,1,Up,NEUTRAL
2025-01-26 06:22:44.363,3,Up,NEUTRAL
2025-01-26 06:22:45.363,2,Up,NEUTRAL
2025-01-26 06:22:46.363,6,Up,NEUTRAL
2025-01-26 06:22:47.363,2,Up,NEUTRAL
2025-01-26 06:22:48.363,2,Up,NEUTRAL
2025-01-26 06:22:49.363,7,Up,NEUTRAL
2025-01-26 06:22:50.363,6,Up,NEUTRAL
2025-01-26 06:22:51.363,0,Down,NEUTRAL
2025-01-26 06:22:52.363,1,Down,NEUTRAL
2025-01-26 06:22:53.363,4,Up,NEUTRAL
2025-01-26 06:22:54.363,8,Up,NEUTRAL
2025-01-26 06:22:55.363,0,Down,NEUTRAL
2025-01-26 06:22:56.363,3,Down,NEUTRAL
2025-01-26 06:22:57.363,0,Up,NEUTRAL
2025-01-26 06:22:58.363,7,Up,NEUTRAL
2025-01-26 06:22:59.363,6,Down,NEUTRAL
2025-01-26 06:23:00.363,9,Down,NEUTRAL
2025-01-26 06:23:01.363,1,Up,NEUTRAL
2025-01-26 06:23:02.363,7,Down,NEUTRAL
2025-01-26 06:22:55.789,7,Up,NEUTRAL
2025-01-26 06:22:56.789,6,Up,NEUTRAL
2025-01-26 06:22:57.789,0,Down,NEUTRAL
2025-01-26 06:22:58.789,1,Down,NEUTRAL
2025-01-26 06:22:59.789,4,Up,NEUTRAL
2025-01-26 06:23:00.789,8,Up,NEUTRAL
2025-01-26 06:23:01.789,0,Down,NEUTRAL
2025-01-26 06:23:02.789,3,Down,NEUTRAL
2025-01-26 06:23:03.789,0,Up,NEUTRAL
2025-01-26 06:23:04.789,7,Up,NEUTRAL
2025-01-26 06:23:05.789,6,Down,NEUTRAL
2025-01-26 06:23:06.789,9,Down,NEUTRAL
2025-01-26 06:23:07.789,1,Up,NEUTRAL
2025-01-26 06:23:08.789,7,Down,NEUTRAL
2025-01-26 06:23:09.789,1,Up,NEUTRAL
2025-01-26 06:23:10.789,8,Down,NEUTRAL
2025-01-26 06:23:11.789,5,Down,NEUTRAL
2025-01-26 06:23:12.789,1,Down,NEUTRAL
2025-01-26 06:23:13.789,8,Down,NEUTRAL
2025-01-26 06:23:14.789,7,Up,NEUTRAL
2025-01-26 06:23:08.263,0,Down,NEUTRAL
2025-01-26 06:23:09.263,3,Down,NEUTRAL
2025-01-26 06:23:10.263,0,Up,NEUTRAL
2025-01-26 06:23:11.263,7,Up,NEUTRAL
2025-01-26 06:23:12.263,6,Down,NEUTRAL
2025-01-26 06:23:13.263,9,Down,NEUTRAL
2025-01-26 06:23:14.263,1,Up,NEUTRAL
2025-01-26 06:23:15.263,7,Down,NEUTRAL
2025-01-26 06:23:16.263,1,Up,NEUTRAL
2025-01-26 06:23:17.263,8,Down,NEUTRAL
2025-01-26 06:23:18.263,5,Down,NEUTRAL
2025-01-26 06:23:19.263,1,Down,NEUTRAL
2025-01-26 06:23:20.263,8,Down,NEUTRAL
2025-01-26 06:23:21.263,7,Up,NEUTRAL
2025-01-26 06:23:22.263,4,Up,NEUTRAL
2025-01-26 06:23:23.263,1,Down,NEUTRAL
2025-01-26 06:23:24.263,9,Up,NEUTRAL
2025-01-26 06:23:25.263,3,Up,NEUTRAL
2025-01-26 06:23:26.263,5,Up,NEUTRAL
2025-01-26 06:23:27.263,5,Down,NEUTRAL
2025-01-26 06:23:20.738,7,Down,NEUTRAL
2025-01-26 06:23:21.738,1,Up,NEUTRAL
2025-01-26 06:23:22.738,8,Down,NEUTRAL
2025-01-26 06:23:23.738,5,Down,NEUTRAL
2025-01-26 06:23:24.738,1,Down,NEUTRAL
2025-01-26 06:23:25.738,8,Down,NEUTRAL
2025-01-26 06:23:26.738,7,Up,NEUTRAL
2025-01-26 06:23:27.738,4,Up,NEUTRAL
2025-01-26 06:23:28.738,1,Down,NEUTRAL
2025-01-26 06:23:29.738,9,Up,NEUTRAL
2025-01-26 06:23:30.738,3,Up,NEUTRAL
2025-01-26 06:23:31.738,5,Up,NEUTRAL
